# lat,long,time(min)
55.684840,12.317636,62
55.682340,12.317636,67
55.679840,12.317636,59
55.677340,12.317636,58
55.674840,12.317636,73
55.672340,12.317636,71
55.669840,12.317636,66
55.667340,12.317636,66
55.664840,12.317636,63
55.662340,12.317636,59
55.659840,12.317636,58
55.657340,12.317636,54
55.654840,12.317636,52
55.652340,12.317636,52
55.649840,12.317636,63
55.647340,12.317636,60
55.644840,12.317636,61
55.642340,12.317636,59
55.639840,12.317636,57
55.637340,12.317636,53
55.634840,12.317636,65
55.632340,12.317636,63
55.629840,12.317636,53
55.627340,12.317636,55
55.624840,12.317636,49
55.622340,12.317636,51
55.619840,12.317636,53
55.617340,12.317636,52
55.614840,12.317636,54
55.612340,12.317636,62
55.609840,12.317636,55
55.607340,12.317636,52
55.604840,12.317636,52
55.602340,12.317636,49
55.599840,12.317636,49
55.597340,12.317636,47
55.594840,12.317636,49
55.592340,12.317636,50
55.589840,12.317636,51
55.587340,12.317636,60
55.584840,12.317636,57
55.582340,12.317636,59
55.864840,12.322636,64
55.862340,12.322636,69
55.859840,12.322636,74
55.857340,12.322636,74
55.854840,12.322636,71
55.852340,12.322636,69
55.849840,12.322636,68
55.847340,12.322636,71
55.844840,12.322636,74
55.842340,12.322636,64
55.839840,12.322636,61
55.837340,12.322636,63
55.834840,12.322636,68
55.832340,12.322636,100
55.829840,12.322636,83
55.827340,12.322636,73
55.824840,12.322636,68
55.822340,12.322636,69
55.819840,12.322636,79
55.817340,12.322636,77
55.814840,12.322636,74
55.812340,12.322636,74
55.809840,12.322636,62
55.807340,12.322636,64
55.804840,12.322636,66
55.802340,12.322636,70
55.799840,12.322636,72
55.797340,12.322636,80
55.794840,12.322636,79
55.792340,12.322636,67
55.789840,12.322636,64
55.787340,12.322636,62
55.784840,12.322636,61
55.782340,12.322636,63
55.779840,12.322636,63
55.777340,12.322636,62
55.774840,12.322636,66
55.772340,12.322636,69
55.769840,12.322636,69
55.767340,12.322636,78
55.764840,12.322636,73
55.759840,12.322636,52
55.757340,12.322636,50
55.754840,12.322636,44
55.752340,12.322636,43
55.749840,12.322636,40
55.747340,12.322636,38
55.744840,12.322636,39
55.742340,12.322636,41
55.739840,12.322636,40
55.737340,12.322636,61
55.734840,12.322636,59
55.732340,12.322636,57
55.729840,12.322636,56
55.727340,12.322636,59
55.724840,12.322636,52
55.722340,12.322636,50
55.719840,12.322636,44
55.717340,12.322636,46
55.714840,12.322636,46
55.712340,12.322636,54
55.709840,12.322636,54
55.707340,12.322636,54
55.704840,12.322636,51
55.702340,12.322636,56
55.699840,12.322636,59
55.697340,12.322636,63
55.694840,12.322636,61
55.692340,12.322636,57
55.689840,12.322636,57
55.687340,12.322636,58
55.684840,12.322636,63
55.682340,12.322636,67
55.679840,12.322636,63
55.677340,12.322636,68
55.674840,12.322636,70
55.672340,12.322636,63
55.669840,12.322636,58
55.667340,12.322636,61
55.664840,12.322636,62
55.662340,12.322636,58
55.659840,12.322636,54
55.657340,12.322636,64
55.654840,12.322636,56
55.652340,12.322636,58
55.649840,12.322636,60
55.647340,12.322636,57
55.644840,12.322636,58
55.642340,12.322636,56
55.639840,12.322636,54
55.637340,12.322636,56
55.634840,12.322636,68
55.632340,12.322636,68
55.629840,12.322636,56
55.627340,12.322636,53
55.624840,12.322636,50
55.622340,12.322636,51
55.619840,12.322636,53
55.617340,12.322636,50
55.614840,12.322636,55
55.612340,12.322636,59
55.609840,12.322636,63
55.607340,12.322636,52
55.604840,12.322636,49
55.602340,12.322636,46
55.599840,12.322636,45
55.597340,12.322636,42
55.594840,12.322636,45
55.592340,12.322636,48
55.589840,12.322636,49
55.587340,12.322636,53
55.584840,12.322636,60
55.864840,12.327636,61
55.862340,12.327636,65
55.859840,12.327636,70
55.857340,12.327636,72
55.854840,12.327636,69
55.852340,12.327636,69
55.849840,12.327636,63
55.847340,12.327636,68
55.844840,12.327636,71
55.842340,12.327636,74
55.839840,12.327636,63
55.837340,12.327636,65
55.834840,12.327636,94
55.832340,12.327636,79
55.829840,12.327636,78
55.827340,12.327636,72
55.824840,12.327636,72
55.822340,12.327636,70
55.819840,12.327636,74
55.817340,12.327636,81
55.814840,12.327636,79
55.812340,12.327636,74
55.809840,12.327636,72
55.807340,12.327636,60
55.804840,12.327636,64
55.802340,12.327636,67
55.799840,12.327636,71
55.797340,12.327636,76
55.794840,12.327636,73
55.792340,12.327636,70
55.789840,12.327636,68
55.787340,12.327636,61
55.784840,12.327636,59
55.782340,12.327636,62
55.779840,12.327636,64
55.777340,12.327636,67
55.774840,12.327636,68
55.772340,12.327636,73
55.769840,12.327636,72
55.767340,12.327636,78
55.764840,12.327636,72
55.762340,12.327636,68
55.759840,12.327636,58
55.757340,12.327636,57
55.754840,12.327636,51
55.752340,12.327636,46
55.749840,12.327636,42
55.747340,12.327636,41
55.744840,12.327636,39
55.742340,12.327636,41
55.739840,12.327636,65
55.737340,12.327636,63
55.734840,12.327636,60
55.732340,12.327636,56
55.729840,12.327636,52
55.727340,12.327636,55
55.724840,12.327636,50
55.722340,12.327636,46
55.719840,12.327636,46
55.717340,12.327636,46
55.714840,12.327636,54
55.712340,12.327636,57
55.709840,12.327636,57
55.707340,12.327636,55
55.704840,12.327636,55
55.702340,12.327636,64
55.699840,12.327636,66
55.697340,12.327636,65
55.694840,12.327636,59
55.692340,12.327636,56
55.689840,12.327636,54
55.687340,12.327636,59
55.684840,12.327636,65
55.682340,12.327636,66
55.679840,12.327636,68
55.677340,12.327636,66
55.674840,12.327636,62
55.672340,12.327636,59
55.669840,12.327636,55
55.667340,12.327636,58
55.664840,12.327636,57
55.662340,12.327636,55
55.659840,12.327636,61
55.657340,12.327636,57
55.654840,12.327636,56
55.652340,12.327636,59
55.649840,12.327636,62
55.647340,12.327636,59
55.644840,12.327636,61
55.642340,12.327636,59
55.639840,12.327636,59
55.637340,12.327636,60
55.634840,12.327636,63
55.632340,12.327636,62
55.629840,12.327636,58
55.627340,12.327636,55
55.624840,12.327636,65
55.622340,12.327636,54
55.619840,12.327636,60
55.617340,12.327636,54
55.614840,12.327636,60
55.612340,12.327636,58
55.609840,12.327636,58
55.607340,12.327636,51
55.604840,12.327636,47
55.602340,12.327636,43
55.599840,12.327636,39
55.597340,12.327636,42
55.594840,12.327636,39
55.592340,12.327636,43
55.589840,12.327636,50
55.587340,12.327636,59
55.864840,12.332636,59
55.862340,12.332636,62
55.859840,12.332636,65
55.857340,12.332636,66
55.854840,12.332636,66
55.852340,12.332636,64
55.849840,12.332636,65
55.847340,12.332636,68
55.844840,12.332636,81
55.842340,12.332636,67
55.839840,12.332636,65
55.837340,12.332636,69
55.834840,12.332636,93
55.832340,12.332636,84
55.829840,12.332636,74
55.827340,12.332636,72
55.824840,12.332636,71
55.822340,12.332636,66
55.819840,12.332636,79
55.817340,12.332636,79
55.814840,12.332636,74
55.812340,12.332636,74
55.809840,12.332636,69
55.807340,12.332636,64
55.804840,12.332636,68
55.802340,12.332636,71
55.799840,12.332636,90
55.797340,12.332636,79
55.794840,12.332636,79
55.792340,12.332636,74
55.789840,12.332636,62
55.787340,12.332636,60
55.784840,12.332636,61
55.782340,12.332636,64
55.779840,12.332636,68
55.777340,12.332636,70
55.774840,12.332636,72
55.772340,12.332636,76
55.769840,12.332636,76
55.767340,12.332636,74
55.764840,12.332636,63
55.762340,12.332636,64
55.759840,12.332636,60
55.757340,12.332636,53
55.754840,12.332636,50
55.752340,12.332636,53
55.749840,12.332636,47
55.747340,12.332636,44
55.744840,12.332636,43
55.742340,12.332636,43
55.739840,12.332636,58
55.737340,12.332636,60
55.734840,12.332636,51
55.732340,12.332636,55
55.729840,12.332636,53
55.727340,12.332636,53
55.724840,12.332636,47
55.722340,12.332636,42
55.719840,12.332636,44
55.717340,12.332636,49
55.714840,12.332636,55
55.712340,12.332636,58
55.709840,12.332636,61
55.707340,12.332636,60
55.704840,12.332636,60
55.702340,12.332636,64
55.699840,12.332636,67
55.697340,12.332636,64
55.694840,12.332636,67
55.692340,12.332636,61
55.689840,12.332636,58
55.687340,12.332636,59
55.684840,12.332636,61
55.682340,12.332636,64
55.679840,12.332636,67
55.677340,12.332636,63
55.674840,12.332636,67
55.672340,12.332636,59
55.669840,12.332636,58
55.667340,12.332636,58
55.664840,12.332636,58
55.662340,12.332636,53
55.659840,12.332636,53
55.657340,12.332636,53
55.654840,12.332636,52
55.652340,12.332636,53
55.649840,12.332636,58
55.647340,12.332636,61
55.644840,12.332636,64
55.642340,12.332636,63
55.639840,12.332636,63
55.637340,12.332636,61
55.634840,12.332636,66
55.632340,12.332636,72
55.629840,12.332636,68
55.627340,12.332636,64
55.624840,12.332636,65
55.622340,12.332636,56
55.619840,12.332636,55
55.617340,12.332636,57
55.614840,12.332636,58
55.612340,12.332636,53
55.609840,12.332636,58
55.607340,12.332636,54
55.604840,12.332636,51
55.602340,12.332636,45
55.599840,12.332636,41
55.597340,12.332636,33
55.594840,12.332636,38
55.592340,12.332636,43
55.589840,12.332636,49
55.587340,12.332636,53
55.864840,12.337636,61
55.862340,12.337636,59
55.859840,12.337636,63
55.857340,12.337636,61
55.854840,12.337636,61
55.852340,12.337636,66
55.849840,12.337636,67
55.847340,12.337636,72
55.844840,12.337636,78
55.842340,12.337636,80
55.839840,12.337636,76
55.837340,12.337636,73
55.834840,12.337636,77
55.832340,12.337636,79
55.829840,12.337636,76
55.827340,12.337636,70
55.824840,12.337636,67
55.822340,12.337636,62
55.819840,12.337636,63
55.817340,12.337636,66
55.814840,12.337636,70
55.812340,12.337636,69
55.809840,12.337636,70
55.807340,12.337636,70
55.804840,12.337636,76
55.802340,12.337636,74
55.799840,12.337636,89
55.797340,12.337636,85
55.794840,12.337636,69
55.792340,12.337636,66
55.789840,12.337636,63
55.787340,12.337636,61
55.784840,12.337636,59
55.782340,12.337636,62
55.779840,12.337636,66
55.777340,12.337636,66
55.774840,12.337636,71
55.772340,12.337636,77
55.769840,12.337636,76
55.767340,12.337636,61
55.764840,12.337636,61
55.762340,12.337636,60
55.759840,12.337636,56
55.757340,12.337636,53
55.754840,12.337636,48
55.752340,12.337636,51
55.749840,12.337636,53
55.747340,12.337636,48
55.744840,12.337636,47
55.742340,12.337636,46
55.739840,12.337636,49
55.737340,12.337636,52
55.734840,12.337636,49
55.732340,12.337636,48
55.729840,12.337636,54
55.727340,12.337636,45
55.724840,12.337636,46
55.722340,12.337636,42
55.719840,12.337636,45
55.717340,12.337636,49
55.714840,12.337636,52
55.712340,12.337636,54
55.709840,12.337636,61
55.707340,12.337636,84
55.704840,12.337636,81
55.702340,12.337636,78
55.699840,12.337636,70
55.697340,12.337636,68
55.694840,12.337636,68
55.692340,12.337636,62
55.689840,12.337636,60
55.687340,12.337636,63
55.684840,12.337636,66
55.682340,12.337636,66
55.679840,12.337636,63
55.677340,12.337636,61
55.674840,12.337636,57
55.672340,12.337636,60
55.669840,12.337636,63
55.667340,12.337636,56
55.664840,12.337636,57
55.662340,12.337636,56
55.659840,12.337636,49
55.657340,12.337636,46
55.654840,12.337636,50
55.652340,12.337636,51
55.649840,12.337636,59
55.647340,12.337636,61
55.644840,12.337636,64
55.642340,12.337636,70
55.639840,12.337636,67
55.637340,12.337636,69
55.634840,12.337636,77
55.632340,12.337636,75
55.629840,12.337636,72
55.627340,12.337636,62
55.624840,12.337636,58
55.622340,12.337636,54
55.619840,12.337636,54
55.617340,12.337636,49
55.614840,12.337636,49
55.612340,12.337636,50
55.609840,12.337636,50
55.607340,12.337636,52
55.604840,12.337636,53
55.602340,12.337636,47
55.599840,12.337636,37
55.597340,12.337636,36
55.594840,12.337636,38
55.592340,12.337636,42
55.589840,12.337636,47
55.864840,12.342636,57
55.862340,12.342636,63
55.859840,12.342636,60
55.857340,12.342636,63
55.854840,12.342636,65
55.852340,12.342636,68
55.849840,12.342636,70
55.847340,12.342636,77
55.844840,12.342636,76
55.842340,12.342636,80
55.839840,12.342636,76
55.837340,12.342636,77
55.834840,12.342636,83
55.829840,12.342636,75
55.827340,12.342636,71
55.824840,12.342636,79
55.822340,12.342636,65
55.819840,12.342636,64
55.817340,12.342636,69
55.814840,12.342636,64
55.812340,12.342636,64
55.809840,12.342636,64
55.807340,12.342636,68
55.804840,12.342636,71
55.802340,12.342636,72
55.799840,12.342636,83
55.797340,12.342636,81
55.794840,12.342636,72
55.792340,12.342636,72
55.789840,12.342636,60
55.787340,12.342636,57
55.784840,12.342636,57
55.782340,12.342636,57
55.779840,12.342636,61
55.777340,12.342636,63
55.774840,12.342636,74
55.772340,12.342636,82
55.769840,12.342636,80
55.767340,12.342636,79
55.764840,12.342636,64
55.762340,12.342636,64
55.759840,12.342636,64
55.757340,12.342636,54
55.754840,12.342636,48
55.752340,12.342636,47
55.749840,12.342636,48
55.747340,12.342636,50
55.744840,12.342636,53
55.742340,12.342636,51
55.739840,12.342636,52
55.737340,12.342636,50
55.734840,12.342636,46
55.732340,12.342636,43
55.729840,12.342636,47
55.727340,12.342636,40
55.724840,12.342636,44
55.722340,12.342636,41
55.719840,12.342636,45
55.717340,12.342636,48
55.714840,12.342636,58
55.712340,12.342636,58
55.709840,12.342636,89
55.707340,12.342636,86
55.704840,12.342636,73
55.702340,12.342636,75
55.699840,12.342636,75
55.697340,12.342636,70
55.694840,12.342636,68
55.692340,12.342636,63
55.689840,12.342636,62
55.687340,12.342636,63
55.684840,12.342636,69
55.682340,12.342636,63
55.679840,12.342636,61
55.677340,12.342636,56
55.674840,12.342636,55
55.672340,12.342636,53
55.669840,12.342636,53
55.667340,12.342636,53
55.664840,12.342636,50
55.662340,12.342636,50
55.659840,12.342636,48
55.657340,12.342636,42
55.654840,12.342636,45
55.652340,12.342636,49
55.649840,12.342636,53
55.647340,12.342636,57
55.644840,12.342636,63
55.642340,12.342636,60
55.639840,12.342636,59
55.637340,12.342636,71
55.634840,12.342636,75
55.632340,12.342636,79
55.629840,12.342636,69
55.627340,12.342636,66
55.624840,12.342636,60
55.622340,12.342636,52
55.619840,12.342636,47
55.617340,12.342636,45
55.614840,12.342636,44
55.612340,12.342636,45
55.609840,12.342636,45
55.607340,12.342636,47
55.604840,12.342636,49
55.602340,12.342636,43
55.599840,12.342636,43
55.597340,12.342636,41
55.594840,12.342636,46
55.592340,12.342636,45
55.589840,12.342636,46
55.864840,12.347636,53
55.862340,12.347636,56
55.859840,12.347636,59
55.857340,12.347636,65
55.854840,12.347636,70
55.852340,12.347636,73
55.849840,12.347636,79
55.847340,12.347636,81
55.844840,12.347636,85
55.842340,12.347636,83
55.839840,12.347636,89
55.832340,12.347636,80
55.829840,12.347636,73
55.827340,12.347636,73
55.824840,12.347636,69
55.822340,12.347636,66
55.819840,12.347636,65
55.817340,12.347636,65
55.814840,12.347636,62
55.812340,12.347636,59
55.809840,12.347636,63
55.807340,12.347636,66
55.804840,12.347636,68
55.802340,12.347636,67
55.799840,12.347636,82
55.797340,12.347636,75
55.794840,12.347636,69
55.792340,12.347636,64
55.789840,12.347636,64
55.787340,12.347636,58
55.784840,12.347636,57
55.782340,12.347636,55
55.779840,12.347636,58
55.777340,12.347636,59
55.774840,12.347636,75
55.772340,12.347636,79
55.769840,12.347636,74
55.767340,12.347636,76
55.764840,12.347636,68
55.762340,12.347636,63
55.759840,12.347636,64
55.757340,12.347636,58
55.754840,12.347636,53
55.752340,12.347636,51
55.749840,12.347636,48
55.747340,12.347636,48
55.744840,12.347636,51
55.742340,12.347636,51
55.739840,12.347636,51
55.737340,12.347636,46
55.734840,12.347636,43
55.732340,12.347636,37
55.729840,12.347636,42
55.727340,12.347636,44
55.724840,12.347636,43
55.722340,12.347636,55
55.719840,12.347636,54
55.717340,12.347636,55
55.714840,12.347636,55
55.712340,12.347636,57
55.709840,12.347636,60
55.707340,12.347636,88
55.704840,12.347636,69
55.702340,12.347636,72
55.699840,12.347636,75
55.697340,12.347636,73
55.694840,12.347636,70
55.692340,12.347636,65
55.689840,12.347636,72
55.687340,12.347636,68
55.684840,12.347636,65
55.682340,12.347636,66
55.679840,12.347636,57
55.677340,12.347636,54
55.674840,12.347636,51
55.672340,12.347636,49
55.669840,12.347636,51
55.667340,12.347636,49
55.664840,12.347636,45
55.662340,12.347636,43
55.659840,12.347636,40
55.657340,12.347636,38
55.654840,12.347636,42
55.652340,12.347636,46
55.649840,12.347636,50
55.647340,12.347636,54
55.644840,12.347636,55
55.642340,12.347636,55
55.639840,12.347636,55
55.637340,12.347636,62
55.634840,12.347636,70
55.632340,12.347636,73
55.629840,12.347636,74
55.627340,12.347636,67
55.624840,12.347636,48
55.622340,12.347636,47
55.619840,12.347636,43
55.617340,12.347636,41
55.614840,12.347636,40
55.612340,12.347636,41
55.609840,12.347636,43
55.607340,12.347636,42
55.604840,12.347636,48
55.602340,12.347636,50
55.599840,12.347636,47
55.597340,12.347636,46
55.594840,12.347636,48
55.592340,12.347636,52
55.864840,12.352636,50
55.862340,12.352636,53
55.859840,12.352636,61
55.857340,12.352636,73
55.854840,12.352636,73
55.852340,12.352636,75
55.849840,12.352636,79
55.847340,12.352636,82
55.844840,12.352636,86
55.832340,12.352636,76
55.829840,12.352636,73
55.827340,12.352636,70
55.824840,12.352636,66
55.822340,12.352636,63
55.819840,12.352636,61
55.817340,12.352636,66
55.814840,12.352636,62
55.812340,12.352636,62
55.809840,12.352636,62
55.807340,12.352636,62
55.804840,12.352636,64
55.802340,12.352636,65
55.799840,12.352636,78
55.797340,12.352636,71
55.794840,12.352636,69
55.792340,12.352636,60
55.789840,12.352636,60
55.787340,12.352636,60
55.784840,12.352636,60
55.782340,12.352636,56
55.779840,12.352636,59
55.777340,12.352636,63
55.774840,12.352636,64
55.772340,12.352636,71
55.769840,12.352636,72
55.767340,12.352636,69
55.764840,12.352636,66
55.762340,12.352636,66
55.759840,12.352636,64
55.757340,12.352636,62
55.754840,12.352636,55
55.752340,12.352636,54
55.749840,12.352636,51
55.747340,12.352636,49
55.744840,12.352636,46
55.742340,12.352636,46
55.739840,12.352636,42
55.737340,12.352636,46
55.734840,12.352636,41
55.732340,12.352636,38
55.729840,12.352636,40
55.727340,12.352636,40
55.724840,12.352636,43
55.722340,12.352636,55
55.719840,12.352636,53
55.717340,12.352636,53
55.714840,12.352636,53
55.712340,12.352636,55
55.709840,12.352636,59
55.707340,12.352636,60
55.704840,12.352636,65
55.702340,12.352636,66
55.699840,12.352636,71
55.697340,12.352636,68
55.694840,12.352636,62
55.692340,12.352636,62
55.689840,12.352636,76
55.687340,12.352636,70
55.684840,12.352636,67
55.682340,12.352636,60
55.679840,12.352636,55
55.677340,12.352636,54
55.674840,12.352636,53
55.672340,12.352636,51
55.669840,12.352636,51
55.667340,12.352636,47
55.664840,12.352636,45
55.662340,12.352636,41
55.659840,12.352636,36
55.657340,12.352636,34
55.654840,12.352636,41
55.652340,12.352636,44
55.649840,12.352636,47
55.647340,12.352636,52
55.644840,12.352636,57
55.642340,12.352636,51
55.639840,12.352636,57
55.637340,12.352636,60
55.634840,12.352636,61
55.632340,12.352636,69
55.629840,12.352636,72
55.627340,12.352636,69
55.624840,12.352636,48
55.622340,12.352636,43
55.619840,12.352636,42
55.617340,12.352636,38
55.614840,12.352636,34
55.612340,12.352636,35
55.609840,12.352636,40
55.607340,12.352636,44
55.604840,12.352636,47
55.602340,12.352636,52
55.599840,12.352636,52
55.597340,12.352636,52
55.594840,12.352636,52
55.592340,12.352636,66
55.864840,12.357636,50
55.862340,12.357636,54
55.859840,12.357636,58
55.857340,12.357636,70
55.854840,12.357636,77
55.852340,12.357636,89
55.849840,12.357636,91
55.832340,12.357636,81
55.829840,12.357636,78
55.827340,12.357636,71
55.824840,12.357636,69
55.822340,12.357636,66
55.819840,12.357636,62
55.817340,12.357636,60
55.814840,12.357636,59
55.812340,12.357636,57
55.809840,12.357636,60
55.807340,12.357636,58
55.804840,12.357636,60
55.802340,12.357636,60
55.799840,12.357636,71
55.797340,12.357636,63
55.794840,12.357636,61
55.792340,12.357636,57
55.789840,12.357636,56
55.787340,12.357636,57
55.784840,12.357636,54
55.782340,12.357636,53
55.779840,12.357636,55
55.777340,12.357636,66
55.774840,12.357636,65
55.772340,12.357636,66
55.769840,12.357636,69
55.767340,12.357636,67
55.764840,12.357636,64
55.762340,12.357636,71
55.759840,12.357636,69
55.757340,12.357636,64
55.754840,12.357636,59
55.752340,12.357636,59
55.749840,12.357636,55
55.747340,12.357636,49
55.744840,12.357636,51
55.742340,12.357636,48
55.739840,12.357636,48
55.737340,12.357636,46
55.734840,12.357636,41
55.732340,12.357636,37
55.729840,12.357636,34
55.727340,12.357636,40
55.724840,12.357636,43
55.722340,12.357636,53
55.719840,12.357636,45
55.717340,12.357636,50
55.714840,12.357636,54
55.712340,12.357636,51
55.709840,12.357636,53
55.707340,12.357636,58
55.704840,12.357636,61
55.702340,12.357636,64
55.699840,12.357636,61
55.697340,12.357636,64
55.694840,12.357636,68
55.692340,12.357636,78
55.689840,12.357636,75
55.687340,12.357636,70
55.684840,12.357636,69
55.682340,12.357636,62
55.679840,12.357636,59
55.677340,12.357636,54
55.674840,12.357636,53
55.672340,12.357636,56
55.669840,12.357636,55
55.667340,12.357636,52
55.664840,12.357636,54
55.662340,12.357636,42
55.659840,12.357636,39
55.657340,12.357636,38
55.654840,12.357636,41
55.652340,12.357636,44
55.649840,12.357636,46
55.647340,12.357636,49
55.644840,12.357636,52
55.642340,12.357636,49
55.639840,12.357636,52
55.637340,12.357636,55
55.634840,12.357636,59
55.632340,12.357636,57
55.629840,12.357636,56
55.627340,12.357636,56
55.624840,12.357636,52
55.622340,12.357636,44
55.619840,12.357636,40
55.617340,12.357636,35
55.614840,12.357636,31
55.612340,12.357636,37
55.609840,12.357636,39
55.607340,12.357636,44
55.604840,12.357636,49
55.602340,12.357636,53
55.599840,12.357636,69
55.597340,12.357636,69
55.594840,12.357636,73
55.864840,12.362636,51
55.862340,12.362636,63
55.859840,12.362636,60
55.857340,12.362636,72
55.854840,12.362636,81
55.832340,12.362636,78
55.829840,12.362636,79
55.827340,12.362636,80
55.824840,12.362636,78
55.822340,12.362636,72
55.819840,12.362636,60
55.817340,12.362636,56
55.814840,12.362636,55
55.812340,12.362636,54
55.809840,12.362636,54
55.807340,12.362636,56
55.804840,12.362636,58
55.802340,12.362636,58
55.799840,12.362636,65
55.797340,12.362636,65
55.794840,12.362636,62
55.792340,12.362636,56
55.789840,12.362636,56
55.787340,12.362636,54
55.784840,12.362636,50
55.782340,12.362636,48
55.779840,12.362636,52
55.777340,12.362636,69
55.774840,12.362636,67
55.772340,12.362636,61
55.769840,12.362636,66
55.767340,12.362636,66
55.764840,12.362636,66
55.762340,12.362636,64
55.759840,12.362636,62
55.757340,12.362636,59
55.754840,12.362636,60
55.752340,12.362636,55
55.749840,12.362636,51
55.747340,12.362636,52
55.744840,12.362636,53
55.742340,12.362636,44
55.739840,12.362636,45
55.737340,12.362636,43
55.734840,12.362636,38
55.732340,12.362636,37
55.729840,12.362636,36
55.727340,12.362636,39
55.724840,12.362636,42
55.722340,12.362636,51
55.719840,12.362636,47
55.717340,12.362636,49
55.714840,12.362636,49
55.712340,12.362636,51
55.709840,12.362636,51
55.707340,12.362636,61
55.704840,12.362636,61
55.702340,12.362636,65
55.699840,12.362636,65
55.697340,12.362636,57
55.694840,12.362636,61
55.692340,12.362636,64
55.689840,12.362636,69
55.687340,12.362636,69
55.684840,12.362636,65
55.682340,12.362636,62
55.679840,12.362636,59
55.677340,12.362636,56
55.674840,12.362636,52
55.672340,12.362636,57
55.669840,12.362636,49
55.667340,12.362636,54
55.664840,12.362636,51
55.662340,12.362636,46
55.659840,12.362636,48
55.657340,12.362636,42
55.654840,12.362636,45
55.652340,12.362636,51
55.649840,12.362636,51
55.647340,12.362636,53
55.644840,12.362636,52
55.642340,12.362636,53
55.639840,12.362636,56
55.637340,12.362636,53
55.634840,12.362636,55
55.632340,12.362636,52
55.629840,12.362636,52
55.627340,12.362636,53
55.624840,12.362636,49
55.622340,12.362636,44
55.619840,12.362636,39
55.617340,12.362636,38
55.614840,12.362636,39
55.612340,12.362636,38
55.609840,12.362636,43
55.607340,12.362636,47
55.604840,12.362636,49
55.602340,12.362636,54
55.599840,12.362636,74
55.597340,12.362636,73
55.594840,12.362636,75
55.864840,12.367636,58
55.862340,12.367636,65
55.859840,12.367636,67
55.857340,12.367636,72
55.854840,12.367636,75
55.852340,12.367636,74
55.849840,12.367636,84
55.847340,12.367636,83
55.844840,12.367636,80
55.834840,12.367636,85
55.832340,12.367636,80
55.829840,12.367636,76
55.827340,12.367636,74
55.824840,12.367636,69
55.822340,12.367636,62
55.819840,12.367636,57
55.817340,12.367636,53
55.814840,12.367636,52
55.812340,12.367636,50
55.809840,12.367636,50
55.807340,12.367636,53
55.804840,12.367636,55
55.802340,12.367636,71
55.799840,12.367636,72
55.797340,12.367636,68
55.794840,12.367636,63
55.792340,12.367636,59
55.789840,12.367636,56
55.787340,12.367636,50
55.784840,12.367636,47
55.782340,12.367636,44
55.779840,12.367636,47
55.777340,12.367636,49
55.774840,12.367636,64
55.772340,12.367636,61
55.769840,12.367636,59
55.767340,12.367636,60
55.764840,12.367636,62
55.762340,12.367636,59
55.759840,12.367636,56
55.757340,12.367636,55
55.754840,12.367636,55
55.752340,12.367636,52
55.749840,12.367636,50
55.747340,12.367636,47
55.744840,12.367636,44
55.742340,12.367636,41
55.739840,12.367636,43
55.737340,12.367636,47
55.734840,12.367636,44
55.732340,12.367636,41
55.729840,12.367636,42
55.727340,12.367636,40
55.724840,12.367636,46
55.722340,12.367636,46
55.719840,12.367636,50
55.717340,12.367636,49
55.714840,12.367636,50
55.712340,12.367636,54
55.709840,12.367636,51
55.707340,12.367636,47
55.704840,12.367636,46
55.702340,12.367636,66
55.699840,12.367636,53
55.697340,12.367636,52
55.694840,12.367636,55
55.692340,12.367636,60
55.689840,12.367636,66
55.687340,12.367636,63
55.684840,12.367636,61
55.682340,12.367636,58
55.679840,12.367636,63
55.677340,12.367636,59
55.674840,12.367636,56
55.672340,12.367636,57
55.669840,12.367636,62
55.667340,12.367636,59
55.664840,12.367636,56
55.662340,12.367636,52
55.659840,12.367636,60
55.657340,12.367636,48
55.654840,12.367636,48
55.652340,12.367636,56
55.649840,12.367636,55
55.647340,12.367636,58
55.644840,12.367636,52
55.642340,12.367636,51
55.639840,12.367636,57
55.637340,12.367636,54
55.634840,12.367636,50
55.632340,12.367636,49
55.629840,12.367636,48
55.627340,12.367636,49
55.624840,12.367636,52
55.622340,12.367636,49
55.619840,12.367636,44
55.617340,12.367636,43
55.614840,12.367636,43
55.612340,12.367636,44
55.609840,12.367636,43
55.607340,12.367636,47
55.604840,12.367636,51
55.602340,12.367636,53
55.599840,12.367636,63
55.597340,12.367636,80
55.864840,12.372636,54
55.862340,12.372636,59
55.859840,12.372636,63
55.857340,12.372636,68
55.854840,12.372636,70
55.852340,12.372636,70
55.849840,12.372636,70
55.847340,12.372636,73
55.844840,12.372636,76
55.842340,12.372636,84
55.834840,12.372636,86
55.832340,12.372636,83
55.829840,12.372636,79
55.827340,12.372636,75
55.824840,12.372636,64
55.822340,12.372636,63
55.819840,12.372636,56
55.817340,12.372636,54
55.814840,12.372636,48
55.812340,12.372636,44
55.809840,12.372636,48
55.807340,12.372636,56
55.804840,12.372636,56
55.802340,12.372636,66
55.799840,12.372636,69
55.797340,12.372636,68
55.794840,12.372636,61
55.792340,12.372636,56
55.789840,12.372636,52
55.787340,12.372636,49
55.784840,12.372636,47
55.782340,12.372636,40
55.779840,12.372636,44
55.777340,12.372636,47
55.774840,12.372636,51
55.772340,12.372636,57
55.769840,12.372636,61
55.767340,12.372636,67
55.764840,12.372636,70
55.762340,12.372636,60
55.759840,12.372636,56
55.757340,12.372636,51
55.754840,12.372636,48
